Slip Angle [deg],Lateral Force [N],Normal Load [N],Camber Angle [deg],Tyre Pressure [kPa],Temperature [C]
-6.65,-1753.46,880.0,0,200,25
-6.7,-1762.03,880.0,0,200,25
-6.73,-1771.1,880.0,0,200,25
-6.79,-1778.49,880.0,0,200,25
-6.82,-1785.62,880.0,0,200,25
-6.87,-1785.62,880.0,0,200,25
-6.89,-1785.63,880.0,0,200,25
-6.94,-1785.58,880.0,0,200,25
-6.97,-1785.11,880.0,0,200,25
-7.02,-1785.94,880.0,0,200,25
-7.06,-1786.45,880.0,0,200,25
-7.1,-1790.66,880.0,0,200,25
-7.12,-1797.91,880.0,0,200,25
-7.2,-1804.83,880.0,0,200,25
-7.21,-1815.06,880.0,0,200,25
-7.27,-1821.29,880.0,0,200,25
-7.31,-1824.84,880.0,0,200,25
-7.34,-1825.72,880.0,0,200,25
-7.39,-1825.06,880.0,0,200,25
-7.41,-1824.48,880.0,0,200,25
-7.45,-1822.98,880.0,0,200,25
-7.5,-1824.44,880.0,0,200,25
-7.55,-1827.06,880.0,0,200,25
-7.58,-1831.76,880.0,0,200,25
-7.61,-1838.73,880.0,0,200,25
-7.67,-1847.64,880.0,0,200,25
-7.71,-1853.92,880.0,0,200,25
-7.74,-1859.94,880.0,0,200,25
-7.8,-1861.43,880.0,0,200,25
-7.83,-1860.72,880.0,0,200,25
-7.85,-1861.04,880.0,0,200,25
-7.9,-1858.35,880.0,0,200,25
-7.93,-1857.56,880.0,0,200,25
-7.97,-1858.06,880.0,0,200,25
-8.03,-1863.45,880.0,0,200,25
-8.08,-1870.5,880.0,0,200,25
-8.11,-1879.97,880.0,0,200,25
-8.14,-1889.85,880.0,0,200,25
-8.17,-1895.79,880.0,0,200,25
-8.23,-1897.19,880.0,0,200,25
-8.26,-1895.27,880.0,0,200,25
-8.3,-1894.21,880.0,0,200,25
-8.34,-1890.53,880.0,0,200,25
-8.4,-1890.66,880.0,0,200,25
-8.42,-1890.61,880.0,0,200,25
-8.46,-1894.79,880.0,0,200,25
-8.5,-1900.7,880.0,0,200,25
-8.56,-1908.9,880.0,0,200,25
-8.59,-1918.66,880.0,0,200,25
-8.63,-1924.19,880.0,0,200,25
-8.68,-1924.25,880.0,0,200,25
-8.7,-1922.94,880.0,0,200,25
-8.73,-1921.09,880.0,0,200,25
-8.77,-1916.74,880.0,0,200,25
-8.81,-1914.58,880.0,0,200,25
-8.85,-1914.9,880.0,0,200,25
-8.9,-1917.5,880.0,0,200,25
-8.93,-1924.13,880.0,0,200,25
-8.99,-1932.53,880.0,0,200,25
-9.02,-1943.4,880.0,0,200,25
-9.04,-1948.88,880.0,0,200,25
-9.1,-1948.86,880.0,0,200,25
-9.12,-1946.39,880.0,0,200,25
-9.18,-1942.35,880.0,0,200,25
-9.24,-1938.8,880.0,0,200,25
-9.24,-1936.03,880.0,0,200,25
-9.3,-1934.11,880.0,0,200,25
-9.35,-1934.05,880.0,0,200,25
-9.37,-1941.47,880.0,0,200,25
-9.42,-1950.54,880.0,0,200,25
-9.48,-1957.22,880.0,0,200,25
-9.5,-1963.54,880.0,0,200,25
-9.54,-1961.43,880.0,0,200,25
-9.57,-1959.99,880.0,0,200,25
-9.62,-1954.56,880.0,0,200,25
-9.67,-1949.92,880.0,0,200,25
-9.71,-1945.65,880.0,0,200,25
-9.74,-1945.08,880.0,0,200,25
-9.78,-1945.74,880.0,0,200,25
-9.84,-1947.65,880.0,0,200,25
-9.86,-1957.07,880.0,0,200,25
-9.9,-1966.79,880.0,0,200,25
-9.93,-1971.67,880.0,0,200,25
-9.99,-1971.01,880.0,0,200,25
-10.02,-1967.46,880.0,0,200,25
-10.06,-1963.39,880.0,0,200,25
-10.08,-1960.77,880.0,0,200,25
-10.15,-1956.7,880.0,0,200,25
-10.2,-1953.95,880.0,0,200,25
-10.22,-1954.1,880.0,0,200,25
-10.25,-1957.25,880.0,0,200,25
-10.31,-1962.09,880.0,0,200,25
-10.33,-1970.23,880.0,0,200,25
-10.39,-1974.42,880.0,0,200,25
-10.43,-1975.09,880.0,0,200,25
-10.45,-1972.34,880.0,0,200,25
-10.49,-1968.17,880.0,0,200,25
-10.55,-1964.28,880.0,0,200,25
-10.57,-1963.61,880.0,0,200,25
-10.61,-1962.18,880.0,0,200,25
-10.66,-1960.19,880.0,0,200,25
-10.69,-1960.79,880.0,0,200,25
-10.73,-1964.18,880.0,0,200,25
-10.79,-1970.33,880.0,0,200,25
-10.83,-1977.16,880.0,0,200,25
-10.85,-1979.32,880.0,0,200,25
-10.92,-1975.69,880.0,0,200,25
-10.94,-1970.43,880.0,0,200,25
-10.97,-1968.34,880.0,0,200,25
-11.03,-1965.55,880.0,0,200,25
-11.05,-1965.69,880.0,0,200,25
-11.1,-1963.51,880.0,0,200,25
-11.15,-1965.02,880.0,0,200,25
-11.18,-1966.15,880.0,0,200,25
-11.2,-1970.27,880.0,0,200,25
-11.23,-1975.12,880.0,0,200,25
-11.3,-1977.8,880.0,0,200,25
-11.33,-1977.01,880.0,0,200,25
-11.38,-1974.32,880.0,0,200,25
-11.42,-1971.72,880.0,0,200,25
-11.44,-1973.15,880.0,0,200,25
-11.47,-1972.68,880.0,0,200,25
-11.51,-1971.21,880.0,0,200,25
-11.53,-1968.4,880.0,0,200,25
-11.54,-1969.79,880.0,0,200,25
-11.57,-1976.48,880.0,0,200,25
-11.57,-1988.89,880.0,0,200,25
-11.61,-1998.34,880.0,0,200,25
-11.6,-2003.92,880.0,0,200,25
-11.61,-2001.91,880.0,0,200,25
-11.63,-1994.21,880.0,0,200,25
-11.62,-1984.75,880.0,0,200,25
-11.64,-1979.46,880.0,0,200,25
-11.65,-1972.55,880.0,0,200,25
-11.66,-1968.96,880.0,0,200,25
-11.66,-1973.13,880.0,0,200,25
-11.65,-1980.16,880.0,0,200,25
-11.67,-1988.3,880.0,0,200,25
-11.66,-1995.89,880.0,0,200,25
-11.68,-1997.9,880.0,0,200,25
-11.68,-1993.11,880.0,0,200,25
-11.69,-1988.3,880.0,0,200,25
-11.68,-1982.13,880.0,0,200,25
-11.69,-1974.62,880.0,0,200,25
-12.19,-1971.9,880.0,0,200,25
-12.19,-1970.31,880.0,0,200,25
-12.19,-1971.17,880.0,0,200,25
-12.19,-1973.03,880.0,0,200,25
-12.17,-1979.31,880.0,0,200,25
-12.16,-1985.2,880.0,0,200,25
-12.11,-1989.37,880.0,0,200,25
-12.11,-1988.15,880.0,0,200,25
-12.07,-1984.77,880.0,0,200,25
-12.04,-1977.73,880.0,0,200,25
-12.01,-1971.66,880.0,0,200,25
-11.97,-1965.52,880.0,0,200,25
-11.95,-1960.8,880.0,0,200,25
-11.93,-1958.05,880.0,0,200,25
-11.89,-1960.71,880.0,0,200,25
-11.84,-1967.45,880.0,0,200,25
-11.81,-1974.89,880.0,0,200,25
-11.76,-1980.42,880.0,0,200,25
-11.75,-1980.63,880.0,0,200,25
-11.71,-1975.01,880.0,0,200,25
-11.69,-1966.21,880.0,0,200,25
-11.67,-1960.65,880.0,0,200,25
-11.61,-1954.37,880.0,0,200,25
-11.58,-1953.25,880.0,0,200,25
-11.55,-1953.08,880.0,0,200,25
-11.52,-1957.24,880.0,0,200,25
-11.47,-1963.48,880.0,0,200,25
-11.43,-1970.93,880.0,0,200,25
-11.41,-1973.61,880.0,0,200,25
-11.35,-1973.45,880.0,0,200,25
-11.3,-1965.92,880.0,0,200,25
-11.27,-1959.87,880.0,0,200,25
-11.23,-1954.38,880.0,0,200,25
-11.19,-1952.25,880.0,0,200,25
-11.15,-1951.72,880.0,0,200,25
-11.1,-1951.7,880.0,0,200,25
-11.07,-1953.67,880.0,0,200,25
-11.05,-1956.31,880.0,0,200,25
-10.99,-1962.61,880.0,0,200,25
-10.97,-1963.97,880.0,0,200,25
-10.93,-1964.58,880.0,0,200,25
-10.89,-1962.45,880.0,0,200,25
-10.85,-1959.01,880.0,0,200,25
-10.8,-1954.47,880.0,0,200,25
-10.77,-1952.29,880.0,0,200,25
-10.73,-1948.84,880.0,0,200,25
-10.7,-1946.05,880.0,0,200,25
-10.65,-1943.54,880.0,0,200,25
-10.6,-1945.49,880.0,0,200,25
-10.56,-1948.77,880.0,0,200,25
-10.52,-1954.2,880.0,0,200,25
-10.48,-1959.72,880.0,0,200,25
-10.46,-1958.52,880.0,0,200,25
-10.42,-1954.93,880.0,0,200,25
-10.36,-1950.99,880.0,0,200,25
-10.32,-1944.8,880.0,0,200,25
-10.3,-1940.74,880.0,0,200,25
-10.25,-1938.6,880.0,0,200,25
-10.21,-1936.73,880.0,0,200,25
-10.18,-1937.3,880.0,0,200,25
-10.11,-1941.84,880.0,0,200,25
-10.1,-1947.43,880.0,0,200,25
-10.05,-1952.79,880.0,0,200,25
-10.03,-1954.9,880.0,0,200,25
-9.98,-1951.38,880.0,0,200,25
-9.94,-1946.76,880.0,0,200,25
-9.92,-1941.4,880.0,0,200,25
-9.86,-1938.55,880.0,0,200,25
-9.82,-1935.13,880.0,0,200,25
-9.77,-1931.16,880.0,0,200,25
-9.74,-1931.58,880.0,0,200,25
-9.69,-1933.69,880.0,0,200,25
-9.66,-1935.64,880.0,0,200,25
-9.63,-1938.29,880.0,0,200,25
-9.57,-1941.88,880.0,0,200,25
-9.53,-1939.06,880.0,0,200,25
-9.5,-1934.85,880.0,0,200,25
-9.45,-1930.32,880.0,0,200,25
-9.42,-1926.06,880.0,0,200,25
-9.37,-1923.5,880.0,0,200,25
-9.35,-1920.78,880.0,0,200,25
-9.29,-1917.83,880.0,0,200,25
-9.26,-1915.9,880.0,0,200,25
-9.22,-1919.06,880.0,0,200,25
-9.18,-1921.74,880.0,0,200,25
-9.14,-1924.42,880.0,0,200,25
-9.11,-1924.69,880.0,0,200,25
-9.05,-1922.61,880.0,0,200,25
-9.03,-1916.5,880.0,0,200,25
-8.99,-1910.28,880.0,0,200,25
-8.95,-1905.62,880.0,0,200,25
-8.89,-1900.77,880.0,0,200,25
-8.87,-1895.74,880.0,0,200,25
-8.83,-1895.77,880.0,0,200,25
-8.78,-1896.94,880.0,0,200,25
-8.74,-1899.66,880.0,0,200,25
-8.69,-1901.82,880.0,0,200,25
-8.67,-1903.33,880.0,0,200,25
-8.62,-1899.01,880.0,0,200,25
-8.58,-1893.58,880.0,0,200,25
-8.56,-1887.49,880.0,0,200,25
-8.49,-1881.44,880.0,0,200,25
-8.46,-1875.73,880.0,0,200,25
-8.41,-1870.93,880.0,0,200,25
-8.39,-1868.96,880.0,0,200,25
-8.34,-1868.86,880.0,0,200,25
-8.29,-1871.42,880.0,0,200,25
-8.25,-1874.78,880.0,0,200,25
-8.21,-1875.52,880.0,0,200,25
-8.18,-1871.31,880.0,0,200,25
-8.14,-1868.09,880.0,0,200,25
-8.11,-1861.24,880.0,0,200,25
-8.07,-1854.64,880.0,0,200,25
-8.01,-1848.2,880.0,0,200,25
-7.99,-1842.68,880.0,0,200,25
-7.94,-1839.27,880.0,0,200,25
-7.91,-1837.8,880.0,0,200,25
-7.88,-1840.55,880.0,0,200,25
-7.82,-1842.4,880.0,0,200,25
-7.78,-1845.31,880.0,0,200,25
-7.74,-1842.56,880.0,0,200,25
-7.7,-1837.6,880.0,0,200,25
-7.66,-1832.21,880.0,0,200,25
-7.63,-1822.71,880.0,0,200,25
-7.58,-1815.59,880.0,0,200,25
-7.55,-1810.14,880.0,0,200,25
-7.49,-1803.88,880.0,0,200,25
-7.46,-1803.19,880.0,0,200,25
-7.42,-1803.86,880.0,0,200,25
-7.39,-1806.55,880.0,0,200,25
-7.35,-1807.15,880.0,0,200,25
-7.31,-1805.2,880.0,0,200,25
-7.27,-1799.0,880.0,0,200,25
-7.24,-1793.02,880.0,0,200,25
-7.2,-1784.75,880.0,0,200,25
-7.16,-1776.63,880.0,0,200,25
-7.11,-1768.29,880.0,0,200,25
-7.06,-1762.05,880.0,0,200,25
-7.02,-1758.98,880.0,0,200,25
-6.99,-1759.59,880.0,0,200,25
-6.96,-1760.9,880.0,0,200,25
-6.91,-1763.07,880.0,0,200,25
-6.87,-1762.6,880.0,0,200,25
-6.82,-1756.23,880.0,0,200,25
-6.79,-1751.48,880.0,0,200,25
-6.74,-1742.58,880.0,0,200,25
-6.71,-1732.87,880.0,0,200,25
-6.68,-1724.81,880.0,0,200,25
-6.63,-1718.38,880.0,0,200,25
-6.58,-1716.37,880.0,0,200,25
-6.54,-1715.44,880.0,0,200,25
-6.52,-1714.83,880.0,0,200,25
-6.47,-1718.14,880.0,0,200,25
-6.44,-1717.72,880.0,0,200,25
-6.4,-1710.04,880.0,0,200,25
-6.36,-1703.35,880.0,0,200,25
-6.32,-1694.9,880.0,0,200,25
-6.28,-1685.42,880.0,0,200,25
-6.22,-1677.72,880.0,0,200,25
-6.18,-1669.42,880.0,0,200,25
-6.17,-1664.55,880.0,0,200,25
-6.1,-1663.8,880.0,0,200,25
-6.06,-1665.72,880.0,0,200,25
-6.03,-1667.12,880.0,0,200,25
-5.99,-1667.26,880.0,0,200,25
-5.94,-1662.93,880.0,0,200,25
-5.92,-1655.6,880.0,0,200,25
-5.86,-1646.61,880.0,0,200,25
-5.83,-1639.94,880.0,0,200,25
-5.77,-1630.19,880.0,0,200,25
-5.74,-1621.83,880.0,0,200,25
-5.71,-1616.2,880.0,0,200,25
-5.68,-1614.07,880.0,0,200,25
-5.63,-1612.06,880.0,0,200,25
-5.57,-1614.75,880.0,0,200,25
-5.54,-1614.7,880.0,0,200,25
-5.5,-1611.43,880.0,0,200,25
-5.47,-1604.38,880.0,0,200,25
-5.42,-1597.68,880.0,0,200,25
-5.4,-1587.45,880.0,0,200,25
-5.35,-1578.44,880.0,0,200,25
-5.3,-1570.69,880.0,0,200,25
-5.27,-1563.39,880.0,0,200,25
-5.23,-1559.73,880.0,0,200,25
-5.21,-1559.05,880.0,0,200,25
-5.16,-1558.9,880.0,0,200,25
-5.1,-1558.29,880.0,0,200,25
-5.09,-1554.78,880.0,0,200,25
-5.04,-1548.05,880.0,0,200,25
-4.99,-1540.5,880.0,0,200,25
-4.95,-1528.8,880.0,0,200,25
-4.91,-1518.42,880.0,0,200,25
-4.88,-1508.68,880.0,0,200,25
-4.85,-1501.02,880.0,0,200,25
-4.8,-1496.76,880.0,0,200,25
-4.76,-1494.9,880.0,0,200,25
-4.7,-1494.06,880.0,0,200,25
-4.68,-1493.21,880.0,0,200,25
-4.62,-1489.14,880.0,0,200,25
-4.59,-1483.86,880.0,0,200,25
-4.55,-1475.65,880.0,0,200,25
-4.5,-1465.31,880.0,0,200,25
-4.47,-1454.24,880.0,0,200,25
-4.45,-1441.8,880.0,0,200,25
-4.4,-1432.93,880.0,0,200,25
-4.38,-1425.94,880.0,0,200,25
-4.3,-1421.51,880.0,0,200,25
-4.27,-1418.81,880.0,0,200,25
-4.22,-1416.03,880.0,0,200,25
-4.18,-1414.11,880.0,0,200,25
-4.17,-1406.48,880.0,0,200,25
-4.1,-1398.34,880.0,0,200,25
-4.08,-1388.96,880.0,0,200,25
-4.04,-1378.44,880.0,0,200,25
-3.99,-1364.65,880.0,0,200,25
-3.96,-1354.29,880.0,0,200,25
-3.92,-1343.7,880.0,0,200,25
-3.87,-1336.71,880.0,0,200,25
-3.84,-1332.03,880.0,0,200,25
-3.81,-1327.67,880.0,0,200,25
-3.76,-1324.5,880.0,0,200,25
-3.72,-1318.15,880.0,0,200,25
-3.67,-1309.24,880.0,0,200,25
-3.63,-1298.97,880.0,0,200,25
-3.6,-1286.66,880.0,0,200,25
-3.56,-1273.45,880.0,0,200,25
-3.52,-1261.26,880.0,0,200,25
-3.46,-1247.86,880.0,0,200,25
-3.43,-1240.16,880.0,0,200,25
-3.4,-1233.85,880.0,0,200,25
-3.35,-1227.64,880.0,0,200,25
-3.31,-1223.51,880.0,0,200,25
-3.29,-1216.16,880.0,0,200,25
-3.25,-1205.88,880.0,0,200,25
-3.21,-1194.93,880.0,0,200,25
-3.16,-1181.81,880.0,0,200,25
-3.11,-1167.19,880.0,0,200,25
-3.08,-1152.21,880.0,0,200,25
-3.06,-1138.88,880.0,0,200,25
-2.99,-1126.92,880.0,0,200,25
-2.96,-1117.2,880.0,0,200,25
-2.9,-1111.25,880.0,0,200,25
-2.88,-1103.44,880.0,0,200,25
-2.85,-1093.99,880.0,0,200,25
-2.82,-1084.48,880.0,0,200,25
-2.75,-1071.22,880.0,0,200,25
-2.72,-1058.44,880.0,0,200,25
-2.69,-1041.66,880.0,0,200,25
-2.65,-1025.82,880.0,0,200,25
-2.6,-1009.67,880.0,0,200,25
-2.55,-996.07,880.0,0,200,25
-2.53,-986.33,880.0,0,200,25
-2.47,-977.12,880.0,0,200,25
-2.44,-967.53,880.0,0,200,25
-2.39,-958.57,880.0,0,200,25
-2.38,-947.78,880.0,0,200,25
-2.31,-933.75,880.0,0,200,25
-2.28,-918.96,880.0,0,200,25
-2.23,-903.03,880.0,0,200,25
-2.2,-884.4,880.0,0,200,25
-2.16,-867.57,880.0,0,200,25
-2.1,-852.37,880.0,0,200,25
-2.1,-840.47,880.0,0,200,25
-2.03,-828.83,880.0,0,200,25
-2.0,-819.21,880.0,0,200,25
-1.95,-808.98,880.0,0,200,25
-1.91,-795.91,880.0,0,200,25
-1.86,-782.73,880.0,0,200,25
-1.82,-766.44,880.0,0,200,25
-1.81,-749.09,880.0,0,200,25
-1.75,-729.12,880.0,0,200,25
-1.71,-710.42,880.0,0,200,25
-1.68,-694.53,880.0,0,200,25
-1.62,-679.14,880.0,0,200,25
-1.6,-667.28,880.0,0,200,25
-1.53,-655.68,880.0,0,200,25
-1.5,-644.7,880.0,0,200,25
-1.48,-631.1,880.0,0,200,25
-1.44,-617.11,880.0,0,200,25
-1.4,-599.32,880.0,0,200,25
-1.35,-579.27,880.0,0,200,25
-1.31,-561.35,880.0,0,200,25
-1.29,-541.42,880.0,0,200,25
-1.26,-524.08,880.0,0,200,25
-1.23,-508.11,880.0,0,200,25
-1.18,-495.67,880.0,0,200,25
-1.13,-482.55,880.0,0,200,25
-1.12,-469.56,880.0,0,200,25
-1.07,-455.05,880.0,0,200,25
-1.04,-437.99,880.0,0,200,25
-0.98,-418.73,880.0,0,200,25
-0.93,-399.34,880.0,0,200,25
-0.91,-379.92,880.0,0,200,25
-0.86,-358.74,880.0,0,200,25
-0.82,-338.52,880.0,0,200,25
-0.75,-321.23,880.0,0,200,25
-0.71,-304.58,880.0,0,200,25
-0.66,-289.56,880.0,0,200,25
-0.63,-270.69,880.0,0,200,25
-0.58,-253.05,880.0,0,200,25
-0.54,-235.76,880.0,0,200,25
-0.51,-214.52,880.0,0,200,25
-0.45,-193.21,880.0,0,200,25
-0.41,-170.88,880.0,0,200,25
-0.4,-149.65,880.0,0,200,25
-0.34,-130.28,880.0,0,200,25
-0.32,-109.35,880.0,0,200,25
-0.27,-92.25,880.0,0,200,25
-0.23,-74.75,880.0,0,200,25
-0.2,-58.24,880.0,0,200,25
-0.19,-42.59,880.0,0,200,25
-0.13,-22.6,880.0,0,200,25
-0.12,-2.64,880.0,0,200,25
-0.08,18.15,880.0,0,200,25
0.03,59.12,1100.0,0,200,25
0.06,76.55,1100.0,0,200,25
0.08,92.94,1100.0,0,200,25
0.12,111.68,1100.0,0,200,25
0.18,130.84,1100.0,0,200,25
0.21,153.48,1100.0,0,200,25
0.25,174.77,1100.0,0,200,25
0.29,196.91,1100.0,0,200,25
0.35,221.04,1100.0,0,200,25
0.4,243.21,1100.0,0,200,25
0.45,266.05,1100.0,0,200,25
0.47,286.16,1100.0,0,200,25
0.52,306.82,1100.0,0,200,25
0.56,325.57,1100.0,0,200,25
0.61,346.12,1100.0,0,200,25
0.64,366.86,1100.0,0,200,25
0.69,387.43,1100.0,0,200,25
0.72,408.21,1100.0,0,200,25
0.76,428.68,1100.0,0,200,25
0.82,451.52,1100.0,0,200,25
0.84,472.96,1100.0,0,200,25
0.89,490.95,1100.0,0,200,25
0.92,511.03,1100.0,0,200,25
0.96,529.11,1100.0,0,200,25
1.0,550.43,1100.0,0,200,25
1.05,567.76,1100.0,0,200,25
1.06,586.9,1100.0,0,200,25
1.12,606.95,1100.0,0,200,25
1.17,627.41,1100.0,0,200,25
1.2,647.41,1100.0,0,200,25
1.24,667.51,1100.0,0,200,25
1.26,688.06,1100.0,0,200,25
1.31,706.92,1100.0,0,200,25
1.36,725.58,1100.0,0,200,25
1.38,744.15,1100.0,0,200,25
1.43,763.63,1100.0,0,200,25
1.49,781.43,1100.0,0,200,25
1.49,801.47,1100.0,0,200,25
1.54,819.32,1100.0,0,200,25
1.57,838.5,1100.0,0,200,25
1.63,857.76,1100.0,0,200,25
1.68,875.67,1100.0,0,200,25
1.71,895.77,1100.0,0,200,25
1.75,912.3,1100.0,0,200,25
1.79,929.7,1100.0,0,200,25
1.81,945.57,1100.0,0,200,25
1.84,962.21,1100.0,0,200,25
1.92,977.38,1100.0,0,200,25
1.94,997.3,1100.0,0,200,25
1.98,1013.77,1100.0,0,200,25
2.03,1030.95,1100.0,0,200,25
2.08,1048.05,1100.0,0,200,25
2.12,1066.81,1100.0,0,200,25
2.17,1082.61,1100.0,0,200,25
2.21,1098.53,1100.0,0,200,25
2.23,1114.36,1100.0,0,200,25
2.28,1129.06,1100.0,0,200,25
2.32,1144.87,1100.0,0,200,25
2.34,1159.37,1100.0,0,200,25
2.37,1175.17,1100.0,0,200,25
2.44,1191.64,1100.0,0,200,25
2.48,1206.7,1100.0,0,200,25
2.5,1220.43,1100.0,0,200,25
2.54,1236.41,1100.0,0,200,25
2.57,1250.92,1100.0,0,200,25
2.6,1265.46,1100.0,0,200,25
2.63,1277.18,1100.0,0,200,25
2.67,1290.31,1100.0,0,200,25
2.73,1304.85,1100.0,0,200,25
2.78,1319.95,1100.0,0,200,25
2.83,1334.42,1100.0,0,200,25
2.88,1350.26,1100.0,0,200,25
2.89,1364.62,1100.0,0,200,25
2.93,1379.01,1100.0,0,200,25
2.98,1393.39,1100.0,0,200,25
3.03,1406.77,1100.0,0,200,25
3.06,1419.0,1100.0,0,200,25
3.1,1430.96,1100.0,0,200,25
3.17,1443.38,1100.0,0,200,25
3.2,1455.76,1100.0,0,200,25
3.24,1468.22,1100.0,0,200,25
3.28,1481.98,1100.0,0,200,25
3.3,1497.86,1100.0,0,200,25
3.33,1510.83,1100.0,0,200,25
3.4,1523.76,1100.0,0,200,25
3.43,1535.6,1100.0,0,200,25
3.48,1547.28,1100.0,0,200,25
3.51,1557.62,1100.0,0,200,25
3.54,1567.24,1100.0,0,200,25
3.59,1579.23,1100.0,0,200,25
3.64,1593.0,1100.0,0,200,25
3.65,1606.8,1100.0,0,200,25
3.71,1621.95,1100.0,0,200,25
3.74,1635.06,1100.0,0,200,25
3.76,1647.41,1100.0,0,200,25
3.81,1661.03,1100.0,0,200,25
3.85,1671.29,1100.0,0,200,25
3.89,1682.43,1100.0,0,200,25
3.93,1693.56,1100.0,0,200,25
3.96,1704.73,1100.0,0,200,25
4.0,1716.57,1100.0,0,200,25
4.05,1726.94,1100.0,0,200,25
4.11,1740.76,1100.0,0,200,25
4.13,1751.7,1100.0,0,200,25
4.18,1765.57,1100.0,0,200,25
4.23,1777.16,1100.0,0,200,25
4.25,1788.21,1100.0,0,200,25
4.29,1798.47,1100.0,0,200,25
4.34,1810.09,1100.0,0,200,25
4.38,1819.96,1100.0,0,200,25
4.42,1832.4,1100.0,0,200,25
4.46,1842.04,1100.0,0,200,25
4.5,1851.78,1100.0,0,200,25
4.55,1862.87,1100.0,0,200,25
4.59,1873.97,1100.0,0,200,25
4.61,1886.27,1100.0,0,200,25
4.66,1897.27,1100.0,0,200,25
4.7,1906.12,1100.0,0,200,25
4.74,1915.74,1100.0,0,200,25
4.79,1924.02,1100.0,0,200,25
4.82,1933.68,1100.0,0,200,25
4.87,1943.49,1100.0,0,200,25
4.92,1953.18,1100.0,0,200,25
4.95,1960.78,1100.0,0,200,25
5.0,1968.55,1100.0,0,200,25
5.02,1978.92,1100.0,0,200,25
5.05,1987.66,1100.0,0,200,25
5.12,1997.37,1100.0,0,200,25
5.14,2006.06,1100.0,0,200,25
5.17,2014.34,1100.0,0,200,25
5.23,2023.28,1100.0,0,200,25
5.27,2033.08,1100.0,0,200,25
5.3,2042.06,1100.0,0,200,25
5.35,2047.74,1100.0,0,200,25
5.39,2054.61,1100.0,0,200,25
5.43,2060.91,1100.0,0,200,25
5.48,2069.84,1100.0,0,200,25
5.49,2079.46,1100.0,0,200,25
5.56,2087.65,1100.0,0,200,25
5.59,2095.18,1100.0,0,200,25
5.62,2102.61,1100.0,0,200,25
5.67,2111.69,1100.0,0,200,25
5.71,2119.39,1100.0,0,200,25
5.74,2126.32,1100.0,0,200,25
5.77,2129.68,1100.0,0,200,25
5.81,2133.28,1100.0,0,200,25
5.87,2137.38,1100.0,0,200,25
5.91,2142.98,1100.0,0,200,25
5.95,2151.21,1100.0,0,200,25
5.99,2158.6,1100.0,0,200,25
6.01,2164.86,1100.0,0,200,25
6.06,2171.61,1100.0,0,200,25
6.1,2179.95,1100.0,0,200,25
6.15,2186.19,1100.0,0,200,25
6.18,2190.33,1100.0,0,200,25
6.21,2192.52,1100.0,0,200,25
6.25,2194.53,1100.0,0,200,25
6.31,2196.75,1100.0,0,200,25
6.35,2203.59,1100.0,0,200,25
6.39,2211.29,1100.0,0,200,25
6.43,2220.87,1100.0,0,200,25
6.47,2226.26,1100.0,0,200,25
6.5,2231.77,1100.0,0,200,25
6.55,2237.3,1100.0,0,200,25
6.59,2243.48,1100.0,0,200,25
6.62,2247.69,1100.0,0,200,25
6.67,2249.08,1100.0,0,200,25
6.7,2248.42,1100.0,0,200,25
6.74,2249.71,1100.0,0,200,25
6.77,2255.99,1100.0,0,200,25
6.82,2267.09,1100.0,0,200,25
6.87,2273.87,1100.0,0,200,25
6.92,2280.79,1100.0,0,200,25
6.94,2285.61,1100.0,0,200,25
6.98,2288.86,1100.0,0,200,25
7.02,2293.86,1100.0,0,200,25
7.05,2295.86,1100.0,0,200,25
7.11,2298.6,1100.0,0,200,25
7.16,2298.62,1100.0,0,200,25
7.17,2299.42,1100.0,0,200,25
7.23,2304.89,1100.0,0,200,25
7.25,2313.29,1100.0,0,200,25
7.32,2321.59,1100.0,0,200,25
7.34,2324.19,1100.0,0,200,25
7.37,2327.58,1100.0,0,200,25
7.42,2329.58,1100.0,0,200,25
7.48,2333.69,1100.0,0,200,25
7.5,2336.44,1100.0,0,200,25
7.54,2338.67,1100.0,0,200,25
7.57,2339.5,1100.0,0,200,25
7.64,2343.59,1100.0,0,200,25
7.66,2349.92,1100.0,0,200,25
7.71,2357.49,1100.0,0,200,25
7.74,2365.55,1100.0,0,200,25
7.8,2367.61,1100.0,0,200,25
7.83,2366.97,1100.0,0,200,25
7.87,2367.66,1100.0,0,200,25
7.9,2371.08,1100.0,0,200,25
7.93,2375.2,1100.0,0,200,25
7.97,2378.65,1100.0,0,200,25
8.02,2382.22,1100.0,0,200,25
8.05,2384.23,1100.0,0,200,25
8.09,2389.87,1100.0,0,200,25
8.13,2398.88,1100.0,0,200,25
8.18,2404.28,1100.0,0,200,25
8.22,2404.89,1100.0,0,200,25
8.25,2402.12,1100.0,0,200,25
8.29,2402.08,1100.0,0,200,25
8.34,2406.21,1100.0,0,200,25
8.38,2411.75,1100.0,0,200,25
8.41,2416.63,1100.0,0,200,25
8.45,2420.83,1100.0,0,200,25
8.5,2423.56,1100.0,0,200,25
8.53,2428.48,1100.0,0,200,25
8.59,2436.12,1100.0,0,200,25
8.63,2442.37,1100.0,0,200,25
8.67,2441.63,1100.0,0,200,25
8.72,2439.46,1100.0,0,200,25
8.74,2438.04,1100.0,0,200,25
8.76,2440.76,1100.0,0,200,25
8.8,2446.2,1100.0,0,200,25
